data,category_type
https://www.trustpilot.com/categories/online_prescription_medication_vendor,Everything Else
https://www.trustpilot.com/categories/veterinary_pharmacy,Everything Else
https://www.trustpilot.com/categories/pharmaceutical_products_wholesaler,Everything Else
https://www.trustpilot.com/categories/homeopathic_pharmacy,Everything Else
https://www.trustpilot.com/categories/eye_care_center,Everything Else
https://www.trustpilot.com/categories/std_testing_service,Everything Else
https://www.trustpilot.com/categories/doctor,Everything Else
https://www.trustpilot.com/categories/gym,Everything Else
https://www.trustpilot.com/categories/health_consultant,Everything Else
https://www.trustpilot.com/categories/medicine_exporter,Everything Else
https://www.trustpilot.com/categories/pharmaceutical_lab,Everything Else
https://www.trustpilot.com/categories/medical_lab,Everything Else
https://www.trustpilot.com/categories/wholesale_market,Everything Else
https://www.trustpilot.com/categories/medical_clinic,Everything Else
https://www.trustpilot.com/categories/medical_center,Everything Else
https://www.trustpilot.com/categories/medical_group,Everything Else
https://www.trustpilot.com/categories/delivery_service,Everything Else
https://www.trustpilot.com/categories/podiatrist,Everything Else
https://www.trustpilot.com/categories/diabetes_equipment_supplier,Everything Else
https://www.trustpilot.com/categories/medical_technology_manufacturer,Everything Else
https://www.trustpilot.com/categories/weight_loss_service,Everything Else
https://www.trustpilot.com/categories/self_service_health_station,Everything Else
https://www.trustpilot.com/categories/public_health_department,Everything Else
https://www.trustpilot.com/categories/local_medical_services,Everything Else
https://www.trustpilot.com/categories/optometrist,Everything Else
https://www.trustpilot.com/categories/dental_implants_periodontist,Everything Else
https://www.trustpilot.com/categories/travel_clinic,Everything Else
https://www.trustpilot.com/categories/dermatologist,Everything Else
https://www.trustpilot.com/categories/urgent_care_center,Everything Else
https://www.trustpilot.com/categories/womens_personal_trainer,Everything Else
https://www.trustpilot.com/categories/sperm_bank,Everything Else
https://www.trustpilot.com/categories/social_club,Everything Else
https://www.trustpilot.com/categories/business_hotel,Everything Else
https://www.trustpilot.com/categories/californian_restaurant,Everything Else
https://www.trustpilot.com/categories/medical_office,Everything Else
https://www.trustpilot.com/categories/x_ray_lab,Everything Else
https://www.trustpilot.com/categories/mri_center,Everything Else
https://www.trustpilot.com/categories/diagnostic_center,Everything Else
https://www.trustpilot.com/categories/mammography_service,Everything Else
https://www.trustpilot.com/categories/medical_diagnostic_imaging_center,Everything Else
https://www.trustpilot.com/categories/pain_management_physician,Everything Else
https://www.trustpilot.com/categories/herbalist,Everything Else
https://www.trustpilot.com/categories/family_planning_counselor,Everything Else
https://www.trustpilot.com/categories/family_planning_center,Everything Else
https://www.trustpilot.com/categories/blood_testing_service,Everything Else
https://www.trustpilot.com/categories/sports_medicine_clinic,Everything Else
https://www.trustpilot.com/categories/mental_health_clinic,Everything Else
https://www.trustpilot.com/categories/gynecologist,Everything Else
https://www.trustpilot.com/categories/hiv_testing_center,Everything Else
https://www.trustpilot.com/categories/std_clinic,Everything Else
https://www.trustpilot.com/categories/social_services_organization,Everything Else
https://www.trustpilot.com/categories/womens_organization,Everything Else
https://www.trustpilot.com/categories/womens_protection_service,Everything Else
https://www.trustpilot.com/categories/psychiatrist,Everything Else
https://www.trustpilot.com/categories/psychologist,Everything Else
https://www.trustpilot.com/categories/social_worker,Everything Else
https://www.trustpilot.com/categories/chiropractor,Everything Else
https://www.trustpilot.com/categories/child_health_care_centre,Everything Else
https://www.trustpilot.com/categories/health_spa,Everything Else
https://www.trustpilot.com/categories/facial_spa,Everything Else
https://www.trustpilot.com/categories/medical_equipment_supplier,Everything Else
https://www.trustpilot.com/categories/hair_replacement_service,Everything Else
https://www.trustpilot.com/categories/sleep_clinic,Everything Else
https://www.trustpilot.com/categories/patients_support_association,Everything Else
https://www.trustpilot.com/categories/psychotherapist,Everything Else
https://www.trustpilot.com/categories/helpline,Everything Else
https://www.trustpilot.com/categories/coupon_service,Everything Else
https://www.trustpilot.com/categories/endocrinologist,Everything Else
https://www.trustpilot.com/categories/urologist,Everything Else
https://www.trustpilot.com/categories/urology_clinic,Everything Else
https://www.trustpilot.com/categories/weightlifting_club,Everything Else
https://www.trustpilot.com/categories/weightlifting_area,Everything Else
https://www.trustpilot.com/categories/yoga_instructor,Everything Else
https://www.trustpilot.com/categories/cancer_treatment_center,Everything Else
https://www.trustpilot.com/categories/pain_control_clinic,Everything Else
https://www.trustpilot.com/categories/online_food_ordering_service,Everything Else
https://www.trustpilot.com/categories/travel_aggregator,Everything Else
https://www.trustpilot.com/categories/cruise_travel_agency,Everything Else
https://www.trustpilot.com/categories/hair_transplantation_clinic,Everything Else
https://www.trustpilot.com/categories/medical_certificate_service,Everything Else
https://www.trustpilot.com/categories/acupuncturist,Everything Else
https://www.trustpilot.com/categories/sports_massage_therapist,Everything Else
https://www.trustpilot.com/categories/hypnotherapy_service,Everything Else
https://www.trustpilot.com/categories/asian_massage_therapist,Everything Else
https://www.trustpilot.com/categories/craniosacral_therapy,Everything Else
https://www.trustpilot.com/categories/building_materials_market,Everything Else
https://www.trustpilot.com/categories/hvac_contractor,Everything Else
https://www.trustpilot.com/categories/heating_equipment_supplier,Everything Else
https://www.trustpilot.com/categories/emergency_training,Everything Else
https://www.trustpilot.com/categories/equipment_supplier,Everything Else
https://www.trustpilot.com/categories/coin_operated_laundry_equipment_supplier,Everything Else
https://www.trustpilot.com/categories/commercial_refrigerator_supplier,Everything Else
https://www.trustpilot.com/categories/electrical_appliance_wholesaler,Everything Else
https://www.trustpilot.com/categories/electrical_wholesaler,Everything Else
https://www.trustpilot.com/categories/power_plant,Everything Else
https://www.trustpilot.com/categories/scale_supplier,Everything Else
https://www.trustpilot.com/categories/construction_company,Everything Else
https://www.trustpilot.com/categories/protective_clothing_supplier,Everything Else
https://www.trustpilot.com/categories/packaging_machinery,Everything Else
https://www.trustpilot.com/categories/material_handling_equipment_supplier,Everything Else
https://www.trustpilot.com/categories/forklift_dealer,Everything Else
https://www.trustpilot.com/categories/truck_parts_supplier,Everything Else
https://www.trustpilot.com/categories/tool_wholesaler,Everything Else
https://www.trustpilot.com/categories/construction_material_wholesaler,Everything Else
https://www.trustpilot.com/categories/drilling_equipment_supplier,Everything Else
https://www.trustpilot.com/categories/steel_distributor,Everything Else
https://www.trustpilot.com/categories/hygiene_articles_wholesaler,Everything Else
https://www.trustpilot.com/categories/laboratory_equipment_supplier,Everything Else
https://www.trustpilot.com/categories/scale_repair_service,Everything Else
https://www.trustpilot.com/categories/measuring_instruments_supplier,Everything Else
https://www.trustpilot.com/categories/scientific_equipment_supplier,Everything Else
https://www.trustpilot.com/categories/distribution_service,Everything Else
https://www.trustpilot.com/categories/machining_manufacturer,Everything Else
https://www.trustpilot.com/categories/food_processing_equipment,Everything Else
https://www.trustpilot.com/categories/agricultural_machinery_manufacturer,Everything Else
https://www.trustpilot.com/categories/manufacturing service,Everything Else
https://www.trustpilot.com/categories/garage_equipment_wholesaler,Everything Else
https://www.trustpilot.com/categories/farm_equipment_supplier,Everything Else
https://www.trustpilot.com/categories/concrete_product_supplier,Everything Else
https://www.trustpilot.com/categories/industrial_vacuum_equipment_supplier,Everything Else
https://www.trustpilot.com/categories/industrial_design_company,Everything Else
https://www.trustpilot.com/categories/industrial_chemicals_wholesaler,Everything Else
https://www.trustpilot.com/categories/water_treatment_supplier,Everything Else
https://www.trustpilot.com/categories/water_treatment_plant,Everything Else
https://www.trustpilot.com/categories/machinery_parts_manufacturer,Everything Else
https://www.trustpilot.com/categories/commercial_refrigeration,Everything Else
https://www.trustpilot.com/categories/industrial_consultant,Everything Else
https://www.trustpilot.com/categories/biotechnology_engineer,Everything Else
https://www.trustpilot.com/categories/metal_supplier,Everything Else
https://www.trustpilot.com/categories/machine_construction,Everything Else
https://www.trustpilot.com/categories/metal_fabricator,Everything Else
https://www.trustpilot.com/categories/bakery_equipment,Everything Else
https://www.trustpilot.com/categories/pumping_equipment_and_service,Everything Else
https://www.trustpilot.com/categories/energy_equipment_and_solutions,Everything Else
https://www.trustpilot.com/categories/floor_sanding_and_polishing_service,Everything Else
https://www.trustpilot.com/categories/floor_refinishing_service,Everything Else
https://www.trustpilot.com/categories/remodeler,Everything Else
https://www.trustpilot.com/categories/paint_manufacturer,Everything Else
https://www.trustpilot.com/categories/exporter,Everything Else
https://www.trustpilot.com/categories/construction_machine_rental_service,Everything Else
https://www.trustpilot.com/categories/finance_broker,Everything Else
https://www.trustpilot.com/categories/campground,Everything Else
https://www.trustpilot.com/categories/water_works,Everything Else
https://www.trustpilot.com/categories/cleaning_products_supplier,Everything Else
https://www.trustpilot.com/categories/polymer_supplier,Everything Else
https://www.trustpilot.com/categories/waste_management_service,Everything Else
https://www.trustpilot.com/categories/tool_manufacturer,Everything Else
https://www.trustpilot.com/categories/construction_machine_dealer,Everything Else
https://www.trustpilot.com/categories/portable_toilet_supplier,Everything Else
https://www.trustpilot.com/categories/party_equipment_rental_service,Everything Else
https://www.trustpilot.com/categories/building_equipment_hire_service,Everything Else
https://www.trustpilot.com/categories/occupational_safety_and_health,Everything Else
https://www.trustpilot.com/categories/engineer,Everything Else
https://www.trustpilot.com/categories/structural_engineer,Everything Else
https://www.trustpilot.com/categories/engineering_consultant,Everything Else
https://www.trustpilot.com/categories/agricultural_cooperative,Everything Else
https://www.trustpilot.com/categories/office_supply_wholesaler,Everything Else
https://www.trustpilot.com/categories/agricultural_product_wholesaler,Everything Else
https://www.trustpilot.com/categories/equipment_rental_agency,Everything Else
https://www.trustpilot.com/categories/trailer_rental_service,Everything Else
https://www.trustpilot.com/categories/forklift_rental_service,Everything Else
https://www.trustpilot.com/categories/farm_equipment_repair_service,Everything Else
https://www.trustpilot.com/categories/lawn_mower_repair_service,Everything Else
https://www.trustpilot.com/categories/oxygen_equipment_supplier,Everything Else
https://www.trustpilot.com/categories/medical_equipment_manufacturer,Everything Else
https://www.trustpilot.com/categories/motor_scooter_dealer,Everything Else
https://www.trustpilot.com/categories/warehouse,Everything Else
https://www.trustpilot.com/categories/surgical_products_wholesaler,Everything Else
https://www.trustpilot.com/categories/flooring_contractor,Everything Else
https://www.trustpilot.com/categories/physiotherapy_equip_supplier,Everything Else
https://www.trustpilot.com/categories/skin_care_clinic,Everything Else
https://www.trustpilot.com/categories/first_aid,Everything Else
https://www.trustpilot.com/categories/wheelchair_rental_service,Everything Else
https://www.trustpilot.com/categories/shipping_equipment_industry,Everything Else
https://www.trustpilot.com/categories/plastic_bags_wholesaler,Everything Else
https://www.trustpilot.com/categories/orthotics_and_prosthetics_service,Everything Else
https://www.trustpilot.com/categories/promotional_products_supplier,Everything Else
https://www.trustpilot.com/categories/diamond_buyer,Everything Else
